OpportunityId,AccountId,RepId,ProductId,CreatedDate,CloseDate,Stage,Amount,IsWon
838,95,4,3,2025-11-28,,Qualified,17100.0,False
839,72,7,2,2024-12-01,,Proposal,6800.0,False
840,39,19,2,2024-10-17,2025-04-06,Closed Lost,7100.0,False
841,26,17,3,2025-07-20,2026-01-14,Closed Won,16800.0,True
842,34,16,3,2025-09-19,2026-02-09,Closed Lost,8100.0,False
843,54,15,2,2025-09-07,,Negotiation,4400.0,False
844,3,8,2,2024-11-22,2025-04-25,Closed Won,11400.0,True
845,50,19,3,2025-11-12,2026-03-07,Closed Won,14200.0,True
846,12,8,1,2024-12-09,2025-04-15,Closed Lost,7300.0,False
847,65,18,2,2025-07-05,2025-10-11,Closed Won,8600.0,True
848,54,16,3,2025-02-06,2025-04-03,Closed Won,4200.0,True
849,5,20,3,2025-10-31,2026-04-03,Closed Lost,5200.0,False
850,94,19,3,2025-11-07,2026-02-26,Closed Won,6900.0,True
851,94,10,3,2025-03-28,2025-09-14,Closed Lost,8400.0,False
852,57,17,1,2025-04-01,2025-08-02,Closed Lost,5900.0,False
853,17,13,3,2026-02-01,2026-03-06,Closed Lost,6700.0,False
854,47,13,2,2025-05-27,2025-07-04,Closed Won,7600.0,True
855,23,7,1,2025-12-01,2025-12-08,Closed Won,4900.0,True
856,79,10,3,2024-09-21,2024-10-14,Closed Lost,7100.0,False
857,85,2,1,2025-08-16,2026-01-06,Closed Lost,14400.0,False
858,14,4,2,2025-06-06,,Proposal,6000.0,False
859,66,6,3,2024-11-16,2025-01-06,Closed Lost,5200.0,False
860,75,18,2,2025-04-13,2025-06-24,Closed Lost,23000.0,False
861,51,6,3,2025-07-01,2025-08-08,Closed Lost,9100.0,False
862,38,17,3,2025-08-22,2025-10-12,Closed Won,5500.0,True
863,64,14,3,2025-05-18,2025-06-02,Closed Lost,11200.0,False
864,98,11,3,2024-12-31,2025-02-05,Closed Won,9200.0,True
865,38,19,3,2025-08-08,2025-11-06,Closed Lost,6100.0,False
866,50,2,1,2025-02-18,2025-08-09,Closed Won,7900.0,True
867,98,3,3,2025-12-15,2026-02-19,Closed Lost,7000.0,False
868,82,11,3,2025-02-01,,Proposal,13300.0,False
869,30,6,1,2024-11-26,2024-12-07,Closed Won,11400.0,True
870,79,14,1,2026-01-14,,Proposal,2800.0,False
871,91,19,1,2025-08-22,2026-02-08,Closed Won,21000.0,True
872,51,16,1,2025-08-10,2025-10-20,Closed Lost,7000.0,False
873,63,7,1,2025-11-01,2026-01-24,Closed Won,19200.0,True
874,98,8,1,2024-11-13,,Negotiation,11600.0,False
875,52,19,3,2025-04-04,2025-08-20,Closed Lost,9200.0,False
876,38,20,3,2025-10-08,2026-02-05,Closed Lost,7700.0,False
877,97,16,2,2024-12-18,2025-01-18,Closed Won,32200.0,True
878,88,7,3,2025-12-17,2026-05-07,Closed Lost,7100.0,False
879,79,9,3,2025-03-02,,Negotiation,5800.0,False
880,30,13,1,2024-12-07,2025-01-25,Closed Lost,6100.0,False
881,51,1,1,2025-09-08,2025-11-10,Closed Lost,8100.0,False
882,81,8,3,2025-09-16,2026-03-05,Closed Won,8100.0,True
883,5,4,2,2025-04-23,2025-09-18,Closed Lost,13400.0,False
884,29,3,1,2025-12-03,2026-02-19,Closed Won,11800.0,True
885,4,3,3,2026-02-11,2026-03-16,Closed Won,11800.0,True
886,10,13,3,2025-03-20,2025-08-01,Closed Won,7200.0,True
887,56,8,2,2024-11-03,,Negotiation,11400.0,False
888,17,7,2,2025-06-27,2025-12-15,Closed Lost,12000.0,False
889,74,1,1,2025-02-24,,Qualified,7800.0,False
890,17,16,2,2025-05-02,2025-10-08,Closed Won,9300.0,True
891,84,6,3,2024-09-04,2024-11-16,Closed Lost,12000.0,False
892,88,7,3,2025-06-17,2025-09-21,Closed Lost,9000.0,False
893,69,12,2,2024-11-06,,Proposal,9400.0,False
894,34,9,2,2024-10-12,2025-02-01,Closed Won,16400.0,True
895,6,11,2,2025-01-18,2025-04-13,Closed Won,9000.0,True
896,53,10,2,2024-12-22,2025-04-03,Closed Won,6000.0,True
897,66,1,1,2025-03-21,,Proposal,4100.0,False
898,77,18,2,2025-05-29,2025-08-17,Closed Won,8600.0,True
899,43,4,1,2026-02-11,2026-06-23,Closed Lost,6900.0,False
900,75,5,3,2025-01-25,2025-02-16,Closed Lost,12100.0,False
901,23,9,2,2025-04-17,,Negotiation,17800.0,False
902,55,17,1,2025-09-02,,Qualified,4800.0,False
903,80,3,2,2024-11-12,2025-03-14,Closed Won,5200.0,True
904,95,16,3,2025-12-27,2026-01-20,Closed Lost,8000.0,False
905,75,5,3,2025-08-13,,Proposal,5400.0,False
906,16,16,3,2025-05-22,,Negotiation,7300.0,False
907,8,3,2,2024-10-05,2025-02-18,Closed Lost,6200.0,False
908,4,20,2,2024-12-23,,Proposal,4900.0,False
909,4,15,1,2025-08-06,2025-10-30,Closed Lost,12200.0,False
910,56,3,3,2025-07-18,2025-11-04,Closed Lost,8400.0,False
911,25,20,2,2025-10-05,,Qualified,20200.0,False
912,67,14,3,2025-07-11,2025-07-22,Closed Lost,9700.0,False
913,96,16,3,2024-12-11,,Qualified,15400.0,False
914,67,17,1,2024-11-19,2024-12-17,Closed Lost,5600.0,False
915,27,20,1,2025-10-29,2026-03-01,Closed Won,5600.0,True
916,93,18,1,2024-11-29,,Negotiation,24600.0,False
917,32,18,1,2026-02-12,2026-03-03,Closed Lost,6000.0,False
918,50,14,3,2025-01-15,2025-03-27,Closed Won,5000.0,True
919,61,18,1,2025-05-06,,Negotiation,4500.0,False
920,51,15,1,2025-02-27,2025-05-30,Closed Lost,21100.0,False
921,19,15,1,2025-04-19,2025-06-28,Closed Won,7100.0,True
922,21,6,1,2026-01-07,,Proposal,9900.0,False
923,5,15,3,2025-05-20,2025-08-14,Closed Lost,8700.0,False
924,82,18,1,2026-01-24,,Qualified,5600.0,False
925,92,4,3,2026-02-23,,Proposal,7000.0,False
926,42,8,2,2024-12-14,2025-04-05,Closed Lost,12400.0,False
927,61,15,3,2025-07-27,2025-10-04,Closed Lost,4400.0,False
928,22,3,3,2025-08-16,,Negotiation,11400.0,False
929,21,15,1,2025-07-22,2025-09-26,Closed Lost,16600.0,False
930,70,13,2,2025-02-07,2025-04-19,Closed Lost,9400.0,False
931,1,9,2,2025-07-27,2025-11-27,Closed Lost,15800.0,False
932,5,2,2,2025-05-10,2025-08-05,Closed Lost,4100.0,False
933,12,8,2,2025-03-09,2025-06-28,Closed Lost,3200.0,False
934,90,20,3,2025-03-21,,Negotiation,9100.0,False
935,46,17,2,2025-06-05,,Proposal,6000.0,False
936,34,13,3,2025-12-07,2026-03-09,Closed Won,12600.0,True
937,49,1,3,2025-12-17,2026-05-26,Closed Lost,6900.0,False
938,78,2,3,2024-09-14,2025-02-07,Closed Won,8700.0,True
939,90,15,2,2024-12-09,2025-02-24,Closed Won,8400.0,True
940,45,12,1,2025-06-14,,Negotiation,8600.0,False
941,27,14,1,2024-08-28,,Negotiation,6200.0,False
942,73,2,2,2026-02-23,,Proposal,4100.0,False
943,26,18,1,2025-03-13,2025-09-01,Closed Lost,7300.0,False
944,47,7,1,2025-07-13,2025-12-15,Closed Won,16700.0,True
945,86,6,3,2025-04-23,2025-09-18,Closed Lost,6000.0,False
946,56,14,3,2025-07-15,2025-11-28,Closed Lost,6000.0,False
947,94,8,2,2024-10-08,2025-02-18,Closed Won,8800.0,True
948,63,2,2,2024-09-04,,Qualified,4500.0,False
949,48,17,1,2025-09-06,,Proposal,13400.0,False
950,61,5,3,2025-08-22,,Negotiation,4700.0,False
951,81,14,2,2025-07-30,,Qualified,7000.0,False
952,26,20,2,2025-03-31,2025-04-12,Closed Lost,28800.0,False
953,36,3,2,2024-11-03,2025-03-15,Closed Lost,4600.0,False
954,1,5,2,2024-10-07,2025-01-24,Closed Lost,16900.0,False
955,8,16,2,2026-01-08,2026-02-20,Closed Won,8600.0,True
956,99,18,2,2025-05-23,2025-10-18,Closed Lost,9200.0,False
957,52,17,1,2025-03-18,,Proposal,5400.0,False
958,79,11,3,2024-12-24,2025-01-07,Closed Won,12100.0,True
959,47,17,3,2024-09-01,2024-11-23,Closed Lost,6700.0,False
960,56,16,2,2025-07-17,2025-12-11,Closed Won,4600.0,True
961,86,2,3,2025-02-25,2025-04-12,Closed Lost,16800.0,False
962,14,4,3,2026-02-16,2026-06-09,Closed Lost,6700.0,False
963,90,7,3,2024-10-21,2025-01-27,Closed Won,3200.0,True
964,28,2,2,2025-11-07,2025-12-01,Closed Lost,7100.0,False
965,87,6,2,2025-03-27,,Negotiation,12100.0,False
966,78,17,3,2024-08-24,2024-11-21,Closed Lost,11200.0,False
967,88,7,3,2026-02-09,2026-07-31,Closed Lost,5900.0,False
968,2,5,2,2025-08-13,2025-09-20,Closed Lost,5000.0,False
969,26,5,1,2025-02-03,,Negotiation,4100.0,False
970,14,20,3,2024-11-21,2024-12-30,Closed Lost,8000.0,False
971,59,16,1,2025-02-05,,Negotiation,8700.0,False
972,56,19,3,2025-03-17,,Proposal,11600.0,False
973,7,9,1,2025-05-31,,Proposal,7500.0,False
974,3,5,1,2024-10-26,2024-12-05,Closed Lost,7400.0,False
975,23,8,1,2026-01-20,2026-05-08,Closed Lost,7000.0,False
976,18,9,2,2025-01-26,2025-06-08,Closed Lost,8700.0,False
977,38,5,1,2025-06-24,2025-09-07,Closed Lost,7600.0,False
978,99,10,1,2025-09-21,2025-11-06,Closed Lost,13000.0,False
979,15,2,1,2024-11-04,,Negotiation,9500.0,False
980,64,9,3,2025-02-25,,Negotiation,8600.0,False
981,89,11,1,2025-07-25,2025-08-31,Closed Lost,7900.0,False
982,28,4,3,2025-04-19,2025-08-19,Closed Lost,5100.0,False
983,74,2,1,2026-02-06,,Proposal,8100.0,False
984,39,6,1,2025-01-10,2025-03-20,Closed Lost,5900.0,False
985,57,14,2,2025-05-14,2025-07-07,Closed Won,9600.0,True
986,17,1,3,2025-01-08,2025-04-11,Closed Won,7300.0,True
987,86,18,1,2025-11-24,,Negotiation,18600.0,False
988,90,7,3,2024-10-31,2025-01-06,Closed Lost,4300.0,False
989,44,1,3,2025-09-11,,Qualified,1700.0,False
990,25,1,2,2025-03-08,2025-05-31,Closed Lost,9300.0,False
991,17,1,2,2025-03-15,2025-04-08,Closed Won,5900.0,True
992,13,4,2,2025-10-27,2026-04-06,Closed Lost,8800.0,False
993,84,4,2,2025-07-13,2025-08-16,Closed Lost,4400.0,False
994,25,18,2,2025-11-07,2026-02-01,Closed Lost,21000.0,False
995,68,11,2,2025-06-06,2025-06-28,Closed Lost,6700.0,False
996,10,1,2,2025-04-05,,Negotiation,5700.0,False
997,67,10,2,2024-10-25,2025-03-17,Closed Lost,20900.0,False
998,18,9,1,2026-01-02,,Proposal,12300.0,False
999,100,4,3,2024-10-21,,Proposal,16200.0,False
1000,86,6,2,2025-09-23,,Negotiation,7400.0,False
1001,34,16,2,2025-05-06,,Negotiation,8300.0,False
1002,8,2,3,2025-04-18,2025-10-05,Closed Won,6000.0,True
1003,40,18,1,2024-09-29,2024-10-14,Closed Won,5700.0,True
1004,83,10,3,2024-09-16,,Qualified,9900.0,False
1005,42,17,3,2025-10-06,,Qualified,6700.0,False
1006,41,13,2,2025-11-26,,Qualified,24600.0,False
1007,6,18,3,2025-10-13,2025-11-20,Closed Won,12300.0,True
1008,52,13,3,2025-08-14,2025-10-16,Closed Lost,20800.0,False
1009,26,17,2,2025-09-09,2025-11-08,Closed Won,2700.0,True
1010,64,5,2,2025-01-27,,Negotiation,20900.0,False
1011,98,11,2,2025-10-29,2026-03-28,Closed Lost,2500.0,False
1012,59,7,2,2024-10-09,2024-12-16,Closed Won,4300.0,True
1013,56,10,3,2025-07-16,2025-10-14,Closed Lost,3400.0,False
1014,59,17,3,2025-10-29,2025-12-30,Closed Lost,9200.0,False
1015,70,15,1,2025-10-27,2025-11-25,Closed Lost,8000.0,False
1016,33,18,1,2024-10-17,,Negotiation,12100.0,False
1017,53,19,3,2025-05-17,,Proposal,7800.0,False
1018,22,2,1,2024-10-30,2025-04-12,Closed Won,15000.0,True
1019,21,4,3,2025-11-14,2026-02-06,Closed Won,5100.0,True
1020,70,3,1,2025-05-06,,Negotiation,15100.0,False
1021,70,7,2,2025-12-25,2026-04-18,Closed Lost,8000.0,False
1022,4,18,1,2024-10-10,,Qualified,26300.0,False
1023,94,10,2,2025-07-04,2025-07-25,Closed Won,12500.0,True
1024,75,7,2,2025-10-09,2026-02-06,Closed Won,7000.0,True
1025,62,8,2,2025-10-30,2025-12-23,Closed Won,8000.0,True
1026,62,6,2,2024-08-24,,Negotiation,4900.0,False
1027,94,1,1,2025-01-14,2025-05-13,Closed Won,9700.0,True
1028,95,4,3,2025-08-23,2026-02-13,Closed Lost,7000.0,False
1029,24,14,2,2025-10-16,2026-01-27,Closed Won,11600.0,True
1030,55,17,1,2025-11-09,2026-02-14,Closed Won,4200.0,True
1031,9,20,2,2025-10-30,2025-11-21,Closed Won,6900.0,True
1032,3,18,1,2024-10-18,2025-03-29,Closed Lost,4500.0,False
1033,31,11,1,2025-02-16,2025-05-31,Closed Won,4700.0,True
1034,40,14,1,2025-06-11,2025-10-06,Closed Lost,11000.0,False
1035,36,9,3,2024-10-07,2024-10-14,Closed Lost,14200.0,False
1036,24,15,1,2025-02-08,2025-03-27,Closed Won,2500.0,True
1037,95,12,1,2025-05-20,2025-07-13,Closed Lost,20600.0,False
1038,6,10,3,2025-10-13,2026-03-27,Closed Won,16400.0,True
1039,66,19,3,2025-01-08,2025-06-27,Closed Lost,4100.0,False
1040,84,19,1,2025-04-26,2025-08-18,Closed Lost,12300.0,False
1041,92,6,3,2025-01-17,2025-07-03,Closed Won,6400.0,True
1042,75,20,2,2025-04-09,2025-09-23,Closed Won,7700.0,True
1043,4,6,2,2025-08-31,2025-12-18,Closed Lost,10900.0,False
1044,79,8,3,2024-11-10,2025-03-24,Closed Lost,10300.0,False
1045,6,1,3,2024-10-26,2025-04-01,Closed Won,6100.0,True
1046,94,17,1,2024-11-18,,Proposal,6100.0,False
1047,51,17,3,2024-11-18,,Negotiation,6300.0,False
1048,62,15,1,2025-03-14,2025-06-08,Closed Won,14300.0,True
1049,57,7,2,2025-09-08,2025-10-23,Closed Lost,3200.0,False
1050,66,19,3,2025-12-11,,Negotiation,7500.0,False
1051,79,3,1,2026-02-12,,Qualified,17800.0,False
1052,75,11,1,2025-03-24,2025-06-19,Closed Won,11500.0,True
1053,8,20,2,2024-11-04,2025-03-30,Closed Lost,13700.0,False
1054,26,19,3,2024-10-22,2025-01-29,Closed Lost,7500.0,False
1055,51,9,2,2026-02-16,2026-03-26,Closed Lost,4500.0,False
1056,45,10,1,2025-03-29,2025-04-28,Closed Won,8300.0,True
1057,44,2,1,2024-09-03,2025-01-03,Closed Won,5700.0,True
1058,5,1,3,2025-10-11,,Negotiation,24700.0,False
1059,70,16,1,2024-09-23,2025-02-24,Closed Won,7500.0,True
1060,26,18,3,2025-01-29,2025-04-24,Closed Lost,11100.0,False
1061,68,17,2,2025-04-16,2025-06-17,Closed Lost,19000.0,False
1062,19,6,3,2025-02-19,2025-04-19,Closed Won,4700.0,True
1063,84,14,3,2025-07-29,2025-10-11,Closed Lost,2600.0,False
1064,97,15,1,2025-11-23,2026-01-02,Closed Lost,10400.0,False
1065,20,14,1,2024-11-10,2024-12-14,Closed Lost,11400.0,False
1066,12,3,3,2025-12-08,2026-02-02,Closed Won,6600.0,True
1067,47,19,1,2024-12-12,,Negotiation,4500.0,False
1068,1,12,1,2025-06-10,2025-10-05,Closed Lost,9500.0,False
1069,90,2,1,2025-09-09,2025-12-18,Closed Lost,8000.0,False
1070,14,3,3,2024-09-08,2025-02-15,Closed Lost,9500.0,False
1071,64,18,1,2025-12-28,2026-02-19,Closed Lost,4600.0,False
1072,38,1,3,2025-07-19,2025-08-20,Closed Lost,9500.0,False
1073,37,20,1,2025-12-21,2026-03-21,Closed Won,12200.0,True
1074,11,6,2,2025-10-02,2026-01-22,Closed Lost,3800.0,False
1075,100,5,1,2024-12-17,2025-03-25,Closed Won,16800.0,True
1076,77,1,1,2024-12-15,,Proposal,9200.0,False
1077,3,19,3,2026-02-22,2026-05-14,Closed Lost,12400.0,False
1078,33,1,3,2026-02-20,2026-06-28,Closed Lost,4300.0,False
1079,6,16,1,2025-07-24,2025-12-28,Closed Lost,11400.0,False
1080,50,12,2,2025-07-24,,Negotiation,3600.0,False
1081,10,8,1,2025-01-16,2025-03-04,Closed Lost,5000.0,False
1082,5,16,1,2024-12-22,2025-02-18,Closed Won,9200.0,True
1083,23,1,2,2024-11-11,,Negotiation,7100.0,False
1084,10,4,3,2025-09-01,2026-02-09,Closed Lost,8200.0,False
1085,44,10,1,2024-10-24,2025-03-13,Closed Lost,21200.0,False
1086,2,11,3,2026-01-08,2026-03-29,Closed Lost,8200.0,False
1087,13,17,3,2025-11-14,,Negotiation,11600.0,False
1088,40,7,2,2025-10-24,,Qualified,7800.0,False
1089,2,12,2,2025-10-23,,Proposal,7700.0,False
1090,84,7,3,2025-10-17,,Proposal,5000.0,False
1091,65,12,1,2025-07-10,,Negotiation,9700.0,False
1092,63,15,3,2025-02-04,2025-06-07,Closed Lost,28800.0,False
1093,73,2,1,2025-11-26,,Proposal,8500.0,False
1094,17,14,1,2025-11-24,2026-01-30,Closed Lost,7100.0,False
1095,9,13,2,2025-02-27,2025-05-13,Closed Lost,14300.0,False
1096,75,4,1,2025-11-29,2026-03-29,Closed Lost,13500.0,False
1097,15,14,1,2025-09-05,2025-11-25,Closed Lost,10100.0,False
1098,24,14,3,2024-08-24,,Negotiation,6900.0,False
1099,38,16,2,2025-08-21,2025-10-25,Closed Lost,14400.0,False
1100,35,7,1,2024-11-02,2025-03-18,Closed Lost,8600.0,False
1101,94,19,1,2025-10-23,2025-11-13,Closed Lost,12800.0,False
1102,95,2,2,2025-02-08,,Proposal,5400.0,False
1103,49,10,3,2025-03-15,2025-09-02,Closed Won,6000.0,True
1104,69,18,2,2025-07-25,2025-12-26,Closed Won,8500.0,True
1105,62,17,2,2025-12-07,2026-03-21,Closed Lost,4400.0,False
1106,60,5,1,2025-03-05,2025-04-15,Closed Lost,6700.0,False
1107,50,12,1,2025-05-24,2025-11-08,Closed Lost,4300.0,False
1108,78,6,3,2024-08-29,2024-10-05,Closed Won,3700.0,True
1109,75,9,1,2025-02-16,,Proposal,27400.0,False
1110,9,20,1,2025-04-21,2025-05-16,Closed Lost,6000.0,False
1111,34,1,2,2025-03-13,2025-04-12,Closed Lost,6200.0,False
1112,76,15,1,2026-02-16,2026-05-17,Closed Lost,8400.0,False
1113,99,6,3,2025-11-27,2026-05-19,Closed Lost,4800.0,False
1114,35,19,2,2024-11-10,2025-02-16,Closed Lost,6300.0,False
1115,1,18,3,2026-01-27,2026-07-19,Closed Won,20300.0,True
1116,40,6,2,2025-10-13,2026-03-13,Closed Won,9700.0,True
1117,64,13,1,2025-09-10,,Negotiation,13300.0,False
1118,22,1,2,2025-09-17,2026-01-19,Closed Lost,17800.0,False
1119,60,13,2,2024-12-26,2025-06-13,Closed Won,9000.0,True
1120,64,7,1,2025-12-29,2026-06-13,Closed Won,7300.0,True
1121,93,15,1,2024-10-08,2024-11-30,Closed Lost,4000.0,False
1122,72,12,3,2025-12-11,2026-03-30,Closed Won,6700.0,True
1123,11,1,3,2025-11-29,2026-04-05,Closed Lost,7500.0,False
1124,14,15,1,2024-12-23,,Negotiation,5400.0,False
1125,60,4,1,2025-12-09,2026-03-19,Closed Won,17500.0,True
1126,30,13,1,2025-01-03,2025-06-03,Closed Lost,14100.0,False
1127,35,5,2,2024-09-14,,Proposal,13300.0,False
1128,85,2,2,2025-04-14,2025-08-09,Closed Won,7600.0,True
1129,37,1,2,2024-10-20,,Qualified,4800.0,False
1130,5,16,1,2025-02-02,2025-06-12,Closed Won,15700.0,True
1131,83,6,3,2025-03-26,2025-04-18,Closed Lost,9600.0,False
1132,78,16,1,2025-02-21,2025-03-13,Closed Won,11900.0,True
1133,26,14,2,2024-11-20,,Proposal,11000.0,False
1134,62,3,2,2025-06-29,,Qualified,9500.0,False
1135,4,15,1,2025-05-06,2025-07-08,Closed Won,22000.0,True
1136,89,3,1,2026-02-06,2026-05-27,Closed Lost,5800.0,False
1137,42,2,2,2026-02-06,2026-03-23,Closed Lost,6900.0,False
1138,89,1,2,2024-10-13,2025-01-23,Closed Lost,18400.0,False
1139,18,9,2,2025-07-26,2025-09-06,Closed Lost,8400.0,False
1140,40,9,1,2025-02-09,2025-06-09,Closed Lost,7600.0,False
1141,72,7,2,2024-10-28,2024-12-10,Closed Lost,7100.0,False
1142,39,3,2,2025-06-18,2025-07-08,Closed Lost,11400.0,False
1143,14,18,3,2025-04-11,2025-09-19,Closed Lost,7200.0,False
1144,32,11,1,2024-10-29,,Qualified,6800.0,False
1145,51,7,3,2026-01-10,,Proposal,11300.0,False
1146,38,9,3,2024-09-19,2025-03-03,Closed Won,8500.0,True
1147,97,1,2,2024-10-12,,Proposal,4900.0,False
1148,23,14,1,2025-05-09,2025-08-25,Closed Won,8200.0,True
1149,63,20,2,2025-02-22,,Negotiation,16300.0,False
1150,15,6,1,2024-09-14,2024-12-12,Closed Lost,11900.0,False
1151,97,7,3,2024-12-29,2025-02-17,Closed Lost,17300.0,False
1152,25,10,1,2025-06-09,,Qualified,5600.0,False
1153,17,7,2,2026-01-05,2026-02-28,Closed Lost,13800.0,False
1154,97,2,2,2025-02-24,,Proposal,5900.0,False
1155,66,4,2,2025-12-14,,Negotiation,4400.0,False
1156,78,17,1,2025-12-27,,Qualified,5400.0,False
1157,53,1,3,2026-01-17,2026-06-04,Closed Lost,8700.0,False
1158,51,10,3,2024-10-28,2024-12-19,Closed Won,13500.0,True
1159,39,19,1,2025-12-02,2026-05-19,Closed Lost,9500.0,False
1160,51,15,2,2025-06-03,,Proposal,7500.0,False
1161,70,10,3,2025-10-13,2025-11-19,Closed Won,4800.0,True
1162,6,19,2,2024-11-30,2025-04-24,Closed Won,11500.0,True
1163,67,12,1,2025-02-27,2025-07-03,Closed Lost,13100.0,False
1164,7,16,2,2025-09-14,2025-11-15,Closed Lost,9400.0,False
1165,51,9,3,2025-04-20,2025-06-03,Closed Lost,4800.0,False
1166,72,15,3,2025-10-13,2025-11-09,Closed Won,12100.0,True
1167,42,17,2,2025-02-14,,Negotiation,15000.0,False
1168,64,14,1,2025-09-13,2025-12-22,Closed Lost,17400.0,False
1169,15,18,2,2025-12-06,,Qualified,6500.0,False
1170,29,2,1,2025-04-12,2025-09-19,Closed Won,10100.0,True
1171,33,4,2,2025-11-17,2026-04-08,Closed Lost,6200.0,False
1172,94,18,3,2025-05-26,2025-06-09,Closed Lost,5100.0,False
1173,27,7,1,2025-04-08,2025-06-25,Closed Lost,17900.0,False
1174,36,13,1,2025-02-09,2025-06-14,Closed Lost,10700.0,False
1175,29,15,1,2025-03-23,,Qualified,15500.0,False
1176,38,1,3,2025-05-31,2025-10-28,Closed Won,4400.0,True
1177,57,11,2,2024-10-02,2025-01-21,Closed Won,9400.0,True
1178,97,10,3,2024-12-22,2025-05-18,Closed Lost,10400.0,False
1179,27,5,1,2025-04-06,,Proposal,5300.0,False
1180,55,16,2,2025-06-12,2025-11-15,Closed Lost,17100.0,False
1181,33,11,3,2025-05-16,2025-10-24,Closed Lost,7200.0,False
1182,68,6,1,2026-02-14,2026-04-25,Closed Lost,10200.0,False
1183,86,9,1,2025-11-16,,Qualified,6200.0,False
1184,66,13,3,2025-11-14,2026-03-09,Closed Lost,4500.0,False
1185,10,8,3,2024-10-22,2024-11-23,Closed Lost,12800.0,False
1186,5,14,3,2026-01-06,2026-04-05,Closed Won,9800.0,True
1187,74,1,1,2025-01-16,,Qualified,9100.0,False
1188,97,17,3,2025-07-22,2025-10-05,Closed Lost,7100.0,False
1189,38,5,1,2025-01-11,,Proposal,9700.0,False
1190,13,2,3,2024-10-05,2024-11-10,Closed Won,15300.0,True
1191,31,9,1,2025-01-13,2025-01-27,Closed Won,5800.0,True
1192,47,4,1,2025-07-21,2025-09-03,Closed Won,10700.0,True
1193,100,17,2,2026-01-01,,Negotiation,9000.0,False
1194,88,17,3,2025-09-22,2026-01-14,Closed Won,7400.0,True
1195,52,18,3,2024-10-16,,Negotiation,3600.0,False
1196,56,16,1,2025-06-25,2025-09-06,Closed Won,8100.0,True
1197,15,8,1,2025-10-19,,Negotiation,11300.0,False
1198,29,11,1,2025-10-13,2026-01-22,Closed Lost,9500.0,False
1199,8,18,2,2025-07-13,2025-09-29,Closed Won,3900.0,True
1200,5,10,2,2024-11-10,2024-12-29,Closed Lost,15100.0,False
1201,29,13,1,2024-09-22,2024-11-13,Closed Lost,18500.0,False
1202,47,17,3,2024-12-12,2025-04-22,Closed Won,7700.0,True
1203,68,18,3,2025-12-07,2026-05-25,Closed Lost,25700.0,False
1204,76,10,2,2024-11-04,2024-12-19,Closed Won,5400.0,True
1205,45,16,2,2025-12-14,2026-02-09,Closed Lost,4300.0,False
1206,2,20,1,2025-09-13,2025-09-23,Closed Lost,4900.0,False
1207,27,5,3,2025-10-29,2026-03-05,Closed Lost,9200.0,False
1208,95,13,1,2025-10-08,2026-01-02,Closed Won,3300.0,True
1209,36,18,2,2025-12-02,2026-02-23,Closed Lost,6900.0,False
1210,36,17,3,2025-04-27,2025-09-13,Closed Won,35100.0,True
1211,26,9,3,2024-12-20,2025-02-19,Closed Lost,3800.0,False
1212,43,14,2,2024-10-28,,Negotiation,6200.0,False
1213,27,17,1,2025-07-15,,Qualified,4800.0,False
1214,69,4,1,2025-12-05,2026-05-24,Closed Lost,7000.0,False
1215,20,18,3,2025-12-28,2026-02-06,Closed Lost,6800.0,False
1216,11,20,2,2025-06-04,2025-10-10,Closed Lost,5800.0,False
1217,74,15,3,2025-06-30,2025-10-23,Closed Won,7500.0,True
1218,38,11,2,2025-06-27,2025-11-06,Closed Lost,11100.0,False
1219,6,12,1,2024-11-27,2025-01-26,Closed Lost,16200.0,False
1220,72,9,2,2024-12-13,2025-05-30,Closed Lost,7000.0,False
1221,23,13,1,2025-11-21,2026-04-21,Closed Lost,8100.0,False
1222,47,15,2,2025-11-28,2026-04-16,Closed Lost,10200.0,False
1223,90,15,3,2025-01-01,2025-04-06,Closed Lost,4400.0,False
1224,46,5,1,2024-12-21,2025-05-22,Closed Won,7500.0,True
1225,12,19,3,2025-03-07,2025-05-05,Closed Lost,6300.0,False
1226,90,20,3,2025-12-17,2026-02-11,Closed Lost,13000.0,False
1227,13,14,1,2024-09-30,,Negotiation,19500.0,False
1228,62,17,1,2026-01-16,,Proposal,5500.0,False
1229,82,18,3,2025-12-09,2026-05-05,Closed Lost,15400.0,False
1230,89,3,3,2025-01-30,2025-02-21,Closed Won,3900.0,True
1231,97,2,3,2025-06-07,2025-06-26,Closed Lost,9000.0,False
1232,60,1,3,2025-03-10,2025-04-05,Closed Lost,9200.0,False
1233,43,10,1,2026-02-01,2026-04-14,Closed Won,3900.0,True
1234,76,19,1,2026-01-07,2026-03-01,Closed Won,5400.0,True
1235,100,17,3,2025-04-27,2025-09-27,Closed Lost,5100.0,False
1236,68,12,2,2025-09-09,2026-03-07,Closed Won,4200.0,True
1237,5,1,2,2025-03-28,,Negotiation,2100.0,False
1238,37,12,1,2024-11-17,,Negotiation,7300.0,False
1239,72,17,3,2024-11-12,2025-01-11,Closed Won,7800.0,True
1240,92,3,3,2024-10-23,2024-11-04,Closed Lost,7700.0,False
1241,31,11,1,2026-01-04,2026-01-24,Closed Lost,11900.0,False
1242,9,17,2,2024-10-03,,Proposal,3100.0,False
1243,51,3,2,2024-09-03,,Negotiation,6700.0,False
1244,29,8,2,2024-12-15,,Qualified,29100.0,False
